@relation Phishing.Detection-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.instance.Randomize-S42

@attribute protocol {http,https,other}
@attribute FrequentTermsvsRegistrant numeric
@attribute NOofDomainNamecandidatesinHostnameandContent numeric
@attribute NOofDomainNamecandidatesinHostname numeric
@attribute NumericHostname {true,false}
@attribute TitlevsRegistrant numeric
@attribute TitlevsDomainNamecandidatesinHostname numeric
@attribute FrequentTermsvsHostDomain numeric
@attribute CopyrightvsRegistrant numeric
@attribute DomainNamecandidatesinAnchorsvsRegistrant numeric
@attribute phising {true,false}

@data
https,17.546217,13.397301,12.9783,false,36.569843,29.715212,5.927094,-1,21.663878,false
https,12.00738,0.990945,0.243174,false,33.795788,38.565479,11.422085,-1,8.435448,false
http,6.855133,6.030575,6.096971,false,65.977832,68.147497,6.10133,5.232089,13.254847,false
http,13.920562,24.848794,25.216015,false,50.618157,48.419263,9.489706,13.708969,18.069074,false
http,12,39,39,false,58,51,19,-1,26,true
http,29,0,0,false,31,27,10,-1,-1,true
http,10,1,1,false,10,24,20,-1,-1,true
http,9,1,1,false,18,31,21,-1,-1,true
http,10,5,5,false,18,25,13,-1,-1,true
https,37,0,0,false,37,16,3,-1,-1,false
https,5,12.10585,11.563477,false,15.247706,26.013926,5.353159,5.098566,12.206752,false
http,8,1,1,false,35,49,12,-1,-1,true
https,10,9,9,false,24,26,5,-1,16,false
https,16.699126,7.153755,6.893888,false,21.631104,20.595418,6.854291,-1,23.95626,false
http,10,5,5,false,25,27,8,-1,-1,true
https,9.924895,28,28,false,28.536716,31.214437,6.141378,13.953407,17.845223,false
https,18.095317,39.958253,28.6765,false,22.962872,12.352183,6.3357,12.753736,27,false
https,20.946803,4.457876,3.548461,false,37.0588,33.148687,6.03833,24.539558,29.921843,false
http,9,1,1,false,21,37,27,10,-1,true
https,8.919831,15.936037,15.361059,false,24,29.417367,8.848133,13.425098,14.88418,false
https,8.00072,12.035217,11.11326,false,83.871241,78.334147,7.191298,-0.099786,17.20258,false
http,12,0,0,false,36,37,13,-1,-1,true
https,18,1.036403,4.376729,false,25.999937,9.750337,2.51531,-1,24.997519,false
https,0.99663,7.386819,8.173876,false,17.212637,50.963559,6.990913,4.525103,10.622147,false
http,14,1,1,false,50,44,8,16,21,true
http,10,0,0,false,24,33,15,-1,-1,true
http,8,7,7,false,29,28,7,-1,11,true
http,8,1,1,false,22,30,12,10,15,true
https,18,0,0,false,18,19,12,-1,-1,false
http,11,0,0,false,48,52,11,-1,19,true
http,14,0,0,false,28,25,11,-1,-1,true
https,5.391067,16.750697,17.85291,false,13.005684,21.784327,5.88919,2.154493,11.742901,false
http,27,1,1,false,53,54,3,-1,-1,true
http,12,3,3,false,30,61,8,-1,19,true
https,10,36,36,false,49,53,10,11,19,false
https,6.767937,6.651489,13.684335,false,74,76.38279,6.483959,-0.382284,10.786778,false
https,16.68833,5.962458,5.309048,false,35.537255,43.765241,13.236375,15.965269,23.670987,false
http,-1,0,0,false,-1,50,4,-1,-1,true
http,47,1,1,false,62,37,3,49,54,true
https,9.006592,9.801505,11.586217,false,20.285833,15.842936,6.393099,-1,13.806174,false
https,10.735919,9.488284,10.295172,false,26.161509,24.414142,5.604532,-1,21.024267,false
http,-1,5,5,false,-1,80,4,-1,-1,true
http,-1,0,0,false,-1,15,15,-1,-1,true
https,6.978578,30.571275,33.703618,false,48.348762,52.140165,8.941333,12.116107,18.916946,false
http,-1,5,5,false,-1,80,4,-1,-1,true
http,28.328697,4.029173,4.838066,false,49.747801,39.052043,8.944469,30.656749,36.237953,false
http,45,0,0,false,45,38,38,-1,-1,true
http,17,1,1,false,40,67,11,19,-1,true
https,7.683139,339.138338,251.052768,false,12,15.700193,6,6.830773,13.723118,false
http,12,5,5,false,17,17,3,14,-1,true
http,5,0,0,false,5,9,9,-1,-1,true
https,14,10,10,false,62,54,14,-1,20,false
https,2.029312,11.16949,9.929665,false,18.188225,44.135893,6.764177,5.252797,10.708406,false
http,10.39684,5.773756,5.0502,false,50.789152,50.933099,7.678743,-0.499469,16.74029,false
https,11.798059,163.522882,155.015548,false,18.670535,17.224692,7.88061,16.45212,11.7143,false
http,14.420362,6.601161,5.063052,false,56.984429,51.631513,12.621389,-0.513336,21.238251,false
http,8,0,0,false,8,37,17,-1,-1,true
https,8.142469,109.623405,93.8473,false,19.58896,22.554655,12,0.505593,19.513101,false
https,3.083444,30.200476,29.230827,false,29.335385,36.483829,6.717785,3.818814,16.339095,false
http,5.01868,56.10056,62.619096,false,74.534665,75.26577,8.272637,8.386969,7.976595,false
http,10,1,1,false,25,31,12,-1,-1,true
http,-1,2,2,false,-1,27,11,-1,-1,true
http,1,0,0,false,11,2,2,-1,8,true
https,18.042088,4.116641,4.557707,false,37,33.308122,6.804701,14.445577,25,false
http,-1,0,0,false,-1,37,10,-1,-1,true
https,10.20377,121.715727,105.581794,false,50.030967,41.916231,16.909349,12.688489,19.276689,false
http,0,1,1,false,9,19,10,-1,-1,true
http,5.536875,60.762372,64.50591,false,74.217296,77.573062,8.166048,7.121065,8.315638,false
https,5,13.030731,12.657956,false,13.37023,23.004603,5.486861,5.353413,11.132992,false
http,10,1,1,false,55,52,10,-1,17,false
http,38,1,1,false,84,79,26,-1,-1,true
https,10,44,44,false,66,73,6,13,15,false
http,11,1,1,false,34,49,22,-1,19,true
https,9.234203,28,28,false,27.444969,29.25638,9.46758,12.094741,19.467944,false
http,5.247099,57.664027,63.844945,false,74.124982,79.576824,8.024677,7.268993,13.590608,false
http,12,0,0,false,25,6,2,-1,20,true
http,-1,1,1,false,-1,28,8,-1,-1,true
http,10,0,0,false,10,14,14,-1,-1,true
https,17.338113,39.449145,28.426731,false,23.770588,15.96712,7.891379,12.548338,26.825509,false
https,6.595314,5,5,false,51.002821,52.28566,6.688142,4.62637,15.118081,false
https,5,2,2,false,9,12,8,-1,-1,false
http,51,1,1,false,64,35,11,55,50,false
https,15.050277,129.164664,130.327854,false,24.947577,16.090269,12,10.234722,23.669696,false
http,8,1,1,false,23,40,21,-1,-1,true
https,12.673138,52.955779,50.660499,false,65.879066,67.697574,7.160095,13.687646,17.945806,false
https,17,10,10,false,53,54,11,17,20,false
https,5,9.257992,9.077645,false,10.103037,18.936521,6,5.498857,10.246583,false
http,10,5,5,false,18,18,10,-1,-1,true
http,9,17,17,false,49,41,18,11,19,true
http,-1,0,0,false,-1,36,4,-1,-1,true
https,11.020692,53.33234,51.912914,false,65.866156,68.01378,8.530107,12.123235,16.474048,false
http,10,1,1,false,34,50,4,-1,17,true
http,13,0,0,false,13,29,25,-1,-1,true
http,20,0,0,false,32,43,5,-1,-1,true
https,4.926636,0.984869,1.542941,false,3.677576,14.717458,7.508948,-0.779914,-1,false
https,17.646623,35.362573,28.332225,false,23.561966,12.472202,7.565525,13.010346,26.875448,false
http,13,1,1,false,37,34,10,-1,17,true
http,11,1,1,false,41,44,10,11,19,true
http,-1,0,0,false,-1,39,26,-1,-1,true
http,8,0,0,false,54,55,9,-1,-1,true
http,10,5,5,false,65,65,10,-1,-1,true
https,9.717839,64.40475,61.570688,false,73.54504,68.401589,6.264007,14.528941,20.799772,false
http,5,1,1,false,33,38,9,-1,17,true
http,10,1,1,false,30,37,13,-1,-1,true
https,0,34,34,false,23,35,6,0,6,false
http,21,0,0,false,21,20,16,-1,-1,true
http,10,1,1,false,25,27,12,-1,-1,true
http,-1,1,1,false,-1,53,4,-1,-1,true
http,11,1,1,false,21,29,17,-1,-1,true
http,9,1,1,false,24,29,10,-1,-1,true
https,16.648037,6.929608,6.980651,false,35.125757,38.764209,16.640665,12.010262,24.021728,false
https,10,4.829517,4.837784,false,41.288581,32.005497,4.128763,-1,17.73421,false
http,7.2712,8.086554,8.373085,false,57.776994,62.393831,6.709169,5.915009,12.104254,false
